,t1,t2,t3,t4
0,1708611223.744161,1708611223.127285,1708611223.139286,1708611224.517298
0,1708611224.64807,1708611223.541729,1708611223.5455399,1708611224.892968
0,1708611225.038585,1708611223.769744,1708611223.777263,1708611225.137231
0,1708611225.326275,1708611224.151448,1708611224.159648,1708611225.511983
0,1708611225.634588,1708611224.382868,1708611224.386044,1708611225.72557
0,1708611225.836822,1708611224.566916,1708611224.5734,1708611225.915877
0,1708611226.069139,1708611224.970619,1708611224.98105,1708611226.320394
0,1708611226.434135,1708611225.37981,1708611225.398092,1708611226.745022
0,1708611226.962502,1708611226.507001,1708611226.507001,1708611227.976445
0,1708611228.547064,1708611227.436359,1708611227.441067,1708611228.802313
0,1708611228.945351,1708611227.679137,1708611227.683308,1708611229.631028
0,1708611229.754117,1708611228.862966,1708611228.873065,1708611230.239988
0,1708611230.373116,1708611229.273015,1708611229.285052,1708611230.628251
0,1708611230.76379,1708611229.509234,1708611229.5196838,1708611231.514121
0,1708611231.761738,1708611230.710706,1708611230.721939,1708611232.416361
0,1708611232.623039,1708611231.535051,1708611231.535051,1708611232.883751
0,1708611232.991386,1708611231.724985,1708611231.732394,1708611233.083184
0,1708611233.207969,1708611231.939724,1708611231.951689,1708611233.296326
0,1708611233.422811,1708611232.159767,1708611232.173583,1708611233.516031
0,1708611233.627268,1708611232.372316,1708611232.3775709,1708611233.715907
0,1708611233.834672,1708611232.563054,1708611232.5663831,1708611233.969698
0,1708611234.278813,1708611233.163244,1708611233.171673,1708611234.524038
0,1708611234.665984,1708611233.398799,1708611233.40671,1708611234.762088
0,1708611234.880926,1708611233.778199,1708611233.786675,1708611235.133715
0,1708611235.312542,1708611234.185369,1708611234.194203,1708611235.541174
0,1708611235.778627,1708611235.619543,1708611235.623183,1708611236.983601
0,1708611237.130167,1708611235.862622,1708611235.866343,1708611237.222043
0,1708611237.364587,1708611236.096795,1708611236.107646,1708611237.44721
0,1708611237.584121,1708611236.441007,1708611236.457386,1708611237.815266
0,1708611237.947108,1708611236.677841,1708611236.682474,1708611238.032982
0,1708611238.166657,1708611236.951136,1708611236.9598181,1708611238.303706
0,1708611238.419336,1708611237.15362,1708611237.160965,1708611238.511575
0,1708611238.645063,1708611237.372417,1708611237.372417,1708611238.727753
0,1708611238.881227,1708611237.669537,1708611237.681483,1708611239.02702
0,1708611239.175472,1708611237.909756,1708611237.913173,1708611239.47371
0,1708611239.681662,1708611239.013632,1708611239.025816,1708611240.371091
0,1708611240.623676,1708611239.518067,1708611239.518067,1708611240.873534
0,1708611240.995713,1708611239.737196,1708611239.741422,1708611241.092856
0,1708611241.202914,1708611239.937372,1708611239.9522,1708611241.309443
0,1708611241.428633,1708611240.15755,1708611240.1705842,1708611241.513706
0,1708611241.62984,1708611240.362507,1708611240.370618,1708611241.723401
0,1708611241.86457,1708611240.598372,1708611240.609569,1708611241.962943
0,1708611242.109934,1708611240.945741,1708611240.954439,1708611242.315145
0,1708611242.455953,1708611241.355406,1708611241.364049,1708611242.709001
0,1708611242.834307,1708611241.564985,1708611241.580894,1708611242.944467
0,1708611243.077483,1708611241.970112,1708611241.973597,1708611243.319624
0,1708611243.45309,1708611242.188824,1708611242.20717,1708611243.608379
0,1708611243.72541,1708611242.534758,1708611242.5538752,1708611243.892662
0,1708611244.128512,1708611242.99362,1708611242.99362,1708611244.345546
0,1708611244.583186,1708611243.813115,1708611243.8205118,1708611245.175364
0,1708611245.313273,1708611244.043686,1708611244.049142,1708611245.398194
0,1708611245.529264,1708611244.426698,1708611244.43008,1708611245.777827
0,1708611245.909739,1708611244.641149,1708611244.648058,1708611245.990259
0,1708611246.187564,1708611245.041434,1708611245.045175,1708611246.3936
0,1708611246.530891,1708611245.26184,1708611245.266155,1708611246.612104
0,1708611246.737433,1708611245.475727,1708611245.488486,1708611246.830076
0,1708611246.99528,1708611245.823973,1708611245.834801,1708611247.329928
0,1708611247.597477,1708611246.439111,1708611246.445917,1708611248.004512
0,1708611248.259869,1708611247.088933,1708611247.088933,1708611248.436839
0,1708611248.683765,1708611247.906977,1708611247.910244,1708611249.256031
0,1708611249.388918,1708611248.31782,1708611248.3210092,1708611249.835429
0,1708611250.084585,1708611248.910941,1708611248.914641,1708611250.449737
0,1708611250.57077,1708611249.342893,1708611249.3503878,1708611250.692702
0,1708611251.388413,1708611250.161529,1708611250.1648672,1708611251.514289
0,1708611251.667922,1708611251.188218,1708611251.1966932,1708611252.630991
0,1708611252.86533,1708611251.60742,1708611251.617553,1708611253.061258
0,1708611253.284582,1708611252.209669,1708611252.218183,1708611253.573888
0,1708611253.713446,1708611252.446256,1708611252.459326,1708611253.80688
0,1708611253.938023,1708611252.680106,1708611252.684114,1708611254.063258
0,1708611254.209853,1708611253.029718,1708611253.0337448,1708611254.401909
0,1708611254.558964,1708611253.437574,1708611253.4457889,1708611254.799774
0,1708611254.937474,1708611253.670657,1708611253.679216,1708611255.031806
0,1708611255.155607,1708611254.056282,1708611254.067014,1708611255.409486
0,1708611255.542946,1708611254.281651,1708611254.285523,1708611255.725231
0,1708611255.93974,1708611254.888283,1708611254.892401,1708611256.353986
0,1708611256.48341,1708611255.498637,1708611255.5052629,1708611256.857672
0,1708611257.121052,1708611256.101087,1708611256.104463,1708611257.451166
0,1708611257.581817,1708611256.314974,1708611256.318118,1708611257.67235
0,1708611257.802599,1708611256.531631,1708611256.538255,1708611257.885759
0,1708611258.042734,1708611256.921616,1708611256.930232,1708611258.280209
0,1708611258.417901,1708611257.151221,1708611257.151221,1708611258.495059
0,1708611258.636309,1708611257.534457,1708611257.54588,1708611258.8979
0,1708611259.043755,1708611257.945077,1708611257.945077,1708611259.292082
0,1708611259.433949,1708611258.165865,1708611258.1786869,1708611259.522142
0,1708611259.670194,1708611258.578373,1708611258.5913239,1708611259.930291
0,1708611260.184839,1708611259.99339,1708611260.000443,1708611261.34586
0,1708611261.458533,1708611260.188795,1708611260.20246,1708611261.554781
0,1708611261.701039,1708611260.435364,1708611260.443227,1708611261.794218
0,1708611261.923327,1708611260.654785,1708611260.6585228,1708611262.017351
0,1708611262.158521,1708611260.890558,1708611260.890558,1708611262.238102
0,1708611262.36929,1708611261.101017,1708611261.105311,1708611262.457271
0,1708611262.591647,1708611261.32258,1708611261.3348382,1708611262.683791
0,1708611262.82599,1708611261.630481,1708611261.630481,1708611262.981595
0,1708611263.119607,1708611261.849714,1708611261.853096,1708611263.201299
0,1708611263.319359,1708611262.049749,1708611262.0529368,1708611263.397071
0,1708611263.519282,1708611262.249377,1708611262.252682,1708611263.594655
0,1708611263.71109,1708611262.44519,1708611262.44519,1708611263.790249
0,1708611263.916984,1708611262.8607,1708611262.871475,1708611264.278461
0,1708611264.52446,1708611263.269178,1708611263.273407,1708611264.720262
0,1708611264.956312,1708611263.882616,1708611263.894304,1708611265.240105
0,1708611265.451771,1708611264.29285,1708611264.296791,1708611265.650113
0,1708611265.780967,1708611264.511202,1708611264.51621,1708611265.86076
0,1708611265.981371,1708611264.714747,1708611264.7213519,1708611266.304878
0,1708611266.427812,1708611265.31699,1708611265.321281,1708611266.722264
0,1708611266.844644,1708611265.726921,1708611265.738269,1708611267.08712
0,1708611267.236662,1708611266.135986,1708611266.1395621,1708611267.487309
0,1708611267.614991,1708611266.345226,1708611266.345226,1708611267.691718
0,1708611267.928875,1708611267.56909,1708611267.581488,1708611270.638771
0,1708611270.760533,1708611269.495089,1708611269.49826,1708611270.839927
0,1708611270.993512,1708611269.822843,1708611269.835886,1708611271.174607
0,1708611271.308868,1708611270.039837,1708611270.050783,1708611271.383919
0,1708611271.511271,1708611270.24504,1708611270.24504,1708611271.596375
0,1708611271.732644,1708611270.465241,1708611270.476858,1708611271.815994
0,1708611271.92873,1708611270.659533,1708611270.659533,1708611272.023187
0,1708611272.274869,1708611271.25603,1708611271.259236,1708611272.907471
0,1708611273.1498,1708611272.085345,1708611272.088735,1708611273.431468
0,1708611273.638099,1708611272.485424,1708611272.4887881,1708611273.828347
0,1708611273.936224,1708611272.667322,1708611272.686476,1708611274.022415
0,1708611274.128044,1708611272.85857,1708611272.8619242,1708611274.201649
0,1708611274.312177,1708611273.098561,1708611273.101955,1708611274.441186
0,1708611274.545482,1708611273.274901,1708611273.2782738,1708611274.618149
0,1708611274.755469,1708611273.509065,1708611273.5154638,1708611274.864888
0,1708611274.994559,1708611273.724868,1708611273.733365,1708611275.079743
0,1708611275.216268,1708611273.950643,1708611273.9538841,1708611275.304487
0,1708611275.443073,1708611274.177381,1708611274.180643,1708611275.530723
0,1708611275.656992,1708611274.388945,1708611274.3984742,1708611275.744983
0,1708611275.877642,1708611274.610597,1708611274.617297,1708611275.953983
0,1708611276.078141,1708611274.942526,1708611274.9467351,1708611276.297201
0,1708611276.497617,1708611275.559178,1708611275.5663912,1708611276.952946
0,1708611277.160252,1708611276.421406,1708611276.434142,1708611277.777317
0,1708611277.911013,1708611276.642286,1708611276.646027,1708611277.994732
0,1708611278.123923,1708611276.855759,1708611276.860034,1708611278.210422
0,1708611278.352626,1708611277.194953,1708611277.206796,1708611278.550507
0,1708611278.65992,1708611277.390844,1708611277.3995252,1708611278.738006
0,1708611278.870101,1708611277.606859,1708611277.615203,1708611278.954672
0,1708611279.086707,1708611277.815125,1708611277.827352,1708611279.176042
0,1708611279.314246,1708611278.045316,1708611278.048963,1708611279.418146
0,1708611279.551992,1708611278.282732,1708611278.291436,1708611279.636355
0,1708611279.763368,1708611278.494098,1708611278.498288,1708611279.848757
0,1708611279.982687,1708611278.834419,1708611278.850416,1708611280.428435
0,1708611280.62762,1708611279.741913,1708611279.7538311,1708611281.102318
0,1708611281.340261,1708611280.265375,1708611280.2697659,1708611281.70092
0,1708611281.825124,1708611280.554731,1708611280.5621529,1708611281.915841
0,1708611282.045227,1708611280.881771,1708611280.881771,1708611282.232477
0,1708611282.349163,1708611281.082375,1708611281.0865831,1708611282.430553
0,1708611282.553517,1708611281.282611,1708611281.282611,1708611282.633711
0,1708611282.749864,1708611281.478724,1708611281.485209,1708611282.825919
0,1708611282.939666,1708611281.669817,1708611281.676247,1708611283.018326
0,1708611283.142203,1708611281.906926,1708611281.913565,1708611283.254374
0,1708611283.36264,1708611282.093494,1708611282.107995,1708611283.447537
0,1708611283.573542,1708611282.304831,1708611282.323355,1708611283.666586
0,1708611283.783501,1708611282.51464,1708611282.5179431,1708611283.86402
0,1708611284.003476,1708611282.734753,1708611282.7459798,1708611284.096308
0,1708611284.22993,1708611282.961899,1708611282.965346,1708611284.345506
0,1708611284.58875,1708611283.33906,1708611283.346663,1708611284.788468
0,1708611285.374246,1708611284.15881,1708611284.162015,1708611285.510255
0,1708611285.734848,1708611284.586457,1708611284.590181,1708611285.937574
0,1708611286.086452,1708611284.823718,1708611284.836596,1708611286.17831
0,1708611286.308658,1708611285.04065,1708611285.04609,1708611286.391764
0,1708611286.716664,1708611285.798286,1708611285.806468,1708611287.180083
0,1708611287.411927,1708611286.206712,1708611286.217873,1708611287.56794
0,1708611287.705289,1708611286.617082,1708611286.6283622,1708611288.152642
0,1708611288.388614,1708611287.688538,1708611287.6937912,1708611289.041584
0,1708611289.305512,1708611288.458848,1708611288.465352,1708611289.873095
0,1708611290.007364,1708611288.868201,1708611288.872431,1708611290.22245
0,1708611290.361799,1708611289.092766,1708611289.103493,1708611290.441438
0,1708611290.683185,1708611289.482473,1708611289.482473,1708611290.839456
0,1708611291.006675,1708611289.892383,1708611289.8966222,1708611291.245576
0,1708611291.376973,1708611290.108449,1708611290.112427,1708611291.462691
0,1708611291.597267,1708611290.328478,1708611290.332169,1708611291.686556
0,1708611291.816938,1708611290.713423,1708611290.713423,1708611292.07051
0,1708611292.217129,1708611290.9481,1708611290.962032,1708611292.309805
0,1708611292.437432,1708611291.440868,1708611291.445114,1708611292.787547
0,1708611293.044625,1708611291.941456,1708611291.9487932,1708611293.39838
0,1708611293.63032,1708611292.762257,1708611292.7739751,1708611294.142879
0,1708611294.273251,1708611293.003773,1708611293.007806,1708611294.352179
0,1708611294.496836,1708611293.374719,1708611293.386065,1708611294.737172
0,1708611294.864326,1708611293.597013,1708611293.612693,1708611294.968059
0,1708611295.110879,1708611293.999698,1708611294.008138,1708611295.346603
0,1708611295.455419,1708611294.189036,1708611294.200698,1708611295.549819
0,1708611295.670514,1708611294.40156,1708611294.404932,1708611295.753034
0,1708611295.898665,1708611294.631365,1708611294.636838,1708611295.982348
0,1708611296.117471,1708611294.848195,1708611294.85796,1708611296.21
0,1708611296.345385,1708611295.078704,1708611295.0819082,1708611296.42916
0,1708611296.554997,1708611295.421048,1708611295.429533,1708611296.77665
0,1708611296.987061,1708611295.842679,1708611295.853811,1708611297.196555
0,1708611297.439271,1708611296.90261,1708611296.9058552,1708611298.258583
0,1708611298.395551,1708611297.130504,1708611297.137915,1708611298.478287
0,1708611298.619383,1708611297.349415,1708611297.3558722,1708611298.704205
0,1708611298.833712,1708611297.568879,1708611297.5731528,1708611298.923734
0,1708611299.048691,1708611297.781152,1708611297.784586,1708611299.126542
0,1708611299.257169,1708611297.987481,1708611297.9975612,1708611299.338247
0,1708611299.463358,1708611298.192903,1708611298.1971521,1708611299.54897
0,1708611299.683882,1708611298.416479,1708611298.421857,1708611299.765862
0,1708611299.895675,1708611298.626903,1708611298.6346831,1708611299.988789
0,1708611300.133789,1708611298.866733,1708611298.8816612,1708611300.229753
0,1708611300.373348,1708611299.10556,1708611299.120832,1708611300.469971
0,1708611300.602685,1708611300.338509,1708611300.34584,1708611301.762137
0,1708611302.006047,1708611300.950831,1708611300.957247,1708611302.305729
0,1708611302.441136,1708611301.174182,1708611301.1832628,1708611302.5438
0,1708611302.676642,1708611301.567127,1708611301.574274,1708611302.923429
0,1708611303.054825,1708611301.784661,1708611301.797123,1708611303.147362
0,1708611303.263611,1708611301.994701,1708611301.9989588,1708611303.350078
0,1708611303.478187,1708611302.207219,1708611302.2153728,1708611303.565971
0,1708611303.69594,1708611302.589575,1708611302.5966442,1708611303.937088
0,1708611304.047574,1708611302.778976,1708611302.7827,1708611304.122552
0,1708611304.231927,1708611302.999323,1708611303.007947,1708611304.346612
0,1708611304.455898,1708611303.186228,1708611303.190452,1708611304.541068
0,1708611304.680237,1708611303.614567,1708611303.62206,1708611305.320063
0,1708611305.524629,1708611304.254907,1708611304.2623918,1708611305.736231
0,1708611305.965538,1708611304.863318,1708611304.869955,1708611306.216983
0,1708611306.444345,1708611305.254875,1708611305.2585828,1708611306.605422
0,1708611306.736908,1708611305.467136,1708611305.467136,1708611306.818863
0,1708611307.034865,1708611305.866536,1708611305.8778968,1708611307.217819
0,1708611307.465045,1708611306.278144,1708611306.2823968,1708611307.623711
0,1708611308.323677,1708611307.097243,1708611307.113398,1708611308.457937
0,1708611308.577601,1708611307.307561,1708611307.316037,1708611309.702901
0,1708611309.929677,1708611308.853786,1708611308.86172,1708611310.207361
0,1708611310.383569,1708611309.144346,1708611309.151685,1708611311.38149
0,1708611311.516304,1708611310.24683,1708611310.250455,1708611311.601537
0,1708611311.728139,1708611310.581728,1708611310.593206,1708611311.939534
0,1708611312.069973,1708611310.80221,1708611310.808984,1708611312.153965
0,1708611312.297553,1708611311.19144,1708611311.204453,1708611312.547973
0,1708611312.683757,1708611311.414948,1708611311.426482,1708611312.779056
0,1708611312.913914,1708611311.886273,1708611311.8992789,1708611313.251357
0,1708611313.468527,1708611312.421809,1708611312.425221,1708611313.839765
0,1708611313.954935,1708611312.830905,1708611312.84096,1708611314.291316
0,1708611314.537629,1708611313.445216,1708611313.445216,1708611314.793467
0,1708611314.904879,1708611313.634549,1708611313.63888,1708611314.981698
0,1708611315.087171,1708611313.816514,1708611313.8259761,1708611315.172408
0,1708611315.285562,1708611314.057493,1708611314.0773969,1708611315.414319
0,1708611315.524289,1708611314.252893,1708611314.266676,1708611315.603401
0,1708611315.727145,1708611314.45599,1708611314.4679492,1708611315.824763
0,1708611315.938971,1708611314.669006,1708611314.669006,1708611316.012932
0,1708611316.124004,1708611314.855134,1708611314.861534,1708611316.199341
0,1708611316.323473,1708611315.083019,1708611315.098455,1708611316.443916
0,1708611316.572663,1708611315.302581,1708611315.315464,1708611316.657379
0,1708611316.798063,1708611315.529393,1708611315.540505,1708611316.894981
0,1708611317.029089,1708611315.902344,1708611315.905664,1708611317.369553
0,1708611317.611578,1708611316.516756,1708611316.522104,1708611317.869045
0,1708611318.102109,1708611317.166859,1708611317.17548,1708611318.533433
0,1708611318.765759,1708611317.540793,1708611317.551564,1708611318.893164
0,1708611319.027639,1708611317.758706,1708611317.7658892,1708611319.121033
0,1708611319.280378,1708611318.154774,1708611318.174399,1708611319.517134
0,1708611319.65161,1708611318.382041,1708611318.393526,1708611319.748331
0,1708611319.878869,1708611318.769322,1708611318.781123,1708611320.135011
0,1708611320.279516,1708611319.011299,1708611319.0177069,1708611320.364718
0,1708611320.489447,1708611319.219585,1708611319.223901,1708611320.574523
0,1708611320.708284,1708611319.438835,1708611319.451804,1708611320.794869
0,1708611320.930777,1708611319.662256,1708611319.674255,1708611321.027917
0,1708611321.170127,1708611320.247186,1708611320.250906,1708611321.610301
0,1708611321.835169,1708611321.22697,1708611321.22697,1708611322.653577
0,1708611322.82542,1708611321.555911,1708611321.5636241,1708611322.916717
0,1708611323.05,1708611321.842207,1708611321.845531,1708611323.194753
0,1708611323.32187,1708611322.050649,1708611322.065414,1708611323.405081
0,1708611323.510854,1708611322.240782,1708611322.257907,1708611323.590605
0,1708611323.701958,1708611322.431178,1708611322.4412682,1708611323.778222
0,1708611324.023742,1708611323.070475,1708611323.07374,1708611324.423784
0,1708611324.559663,1708611323.291637,1708611323.291637,1708611324.649569
0,1708611324.781477,1708611323.5113,1708611323.51544,1708611324.867007
0,1708611325.001987,1708611323.733636,1708611323.7372918,1708611325.081728
0,1708611325.202905,1708611323.934185,1708611323.938001,1708611325.290885
0,1708611325.530258,1708611324.298715,1708611324.307327,1708611325.726478
0,1708611325.970273,1708611324.913346,1708611324.9280431,1708611326.625058
0,1708611326.849046,1708611325.733902,1708611325.745425,1708611327.099829
0,1708611327.229435,1708611325.96048,1708611325.971088,1708611327.305799
0,1708611327.435778,1708611326.166686,1708611326.1731641,1708611327.517414
0,1708611327.672565,1708611326.551662,1708611326.5657709,1708611327.91505
0,1708611328.047117,1708611326.777184,1708611326.784446,1708611328.130835
0,1708611328.273978,1708611327.165524,1708611327.174027,1708611328.512223
0,1708611328.65204,1708611327.384627,1708611327.39001,1708611328.734721
0,1708611328.869153,1708611327.599784,1708611327.608428,1708611328.955776
0,1708611329.087233,1708611327.98558,1708611327.99301,1708611329.468071
0,1708611329.711077,1708611328.607295,1708611328.610975,1708611329.960704
0,1708611330.202818,1708611329.638812,1708611329.6473591,1708611330.992352
0,1708611331.127236,1708611329.859105,1708611329.870834,1708611331.222441
0,1708611331.364491,1708611330.238343,1708611330.249981,1708611331.602842
0,1708611331.733235,1708611330.462848,1708611330.462848,1708611331.819979
0,1708611331.952063,1708611330.682868,1708611330.689347,1708611332.035402
0,1708611332.179116,1708611330.910516,1708611330.919042,1708611332.258946
0,1708611332.36385,1708611331.094652,1708611331.0982819,1708611332.444127
0,1708611332.617134,1708611331.467219,1708611331.473858,1708611332.82069
0,1708611333.313464,1708611332.317736,1708611332.321497,1708611333.671106
0,1708611333.928816,1708611333.514393,1708611333.518667,1708611334.920228
0,1708611335.055813,1708611333.924918,1708611333.9362729,1708611335.290389
0,1708611335.426743,1708611334.155012,1708611334.162494,1708611335.506393
0,1708611335.753489,1708611334.53855,1708611334.541807,1708611335.891955
0,1708611336.378424,1708611335.358618,1708611335.3652291,1708611336.714608
0,1708611336.833552,1708611335.563541,1708611335.5672228,1708611337.485476
0,1708611337.752897,1708611336.507797,1708611336.51208,1708611337.888263
0,1708611338.116897,1708611336.996533,1708611337.0049908,1708611338.707364
0,1708611338.922768,1708611337.834928,1708611337.841619,1708611339.181584
0,1708611339.333273,1708611338.065256,1708611338.080166,1708611339.424732
0,1708611339.54564,1708611338.27766,1708611338.281092,1708611339.630396
0,1708611339.760439,1708611338.494097,1708611338.502842,1708611339.851857
0,1708611339.981258,1708611338.713802,1708611338.722075,1708611340.073157
0,1708611340.207277,1708611339.044755,1708611339.048985,1708611340.400612
0,1708611340.545853,1708611339.278796,1708611339.282605,1708611340.631477
0,1708611340.756699,1708611339.486913,1708611339.495472,1708611340.839867
0,1708611340.979625,1708611339.710396,1708611339.722357,1708611341.06697
0,1708611341.192084,1708611339.924166,1708611339.932522,1708611341.28143
0,1708611341.410614,1708611340.142053,1708611340.146832,1708611341.499713
0,1708611341.62934,1708611340.686258,1708611340.689855,1708611342.088058
0,1708611342.292293,1708611341.345782,1708611341.350007,1708611342.702202
0,1708611342.9403,1708611342.115804,1708611342.13468,1708611343.514499
0,1708611343.645993,1708611342.526183,1708611342.5390968,1708611343.882405
0,1708611344.022442,1708611342.754514,1708611342.765279,1708611344.117874
0,1708611344.246415,1708611343.141293,1708611343.165273,1708611344.506213
0,1708611344.639515,1708611343.370462,1708611343.3771288,1708611344.723379
0,1708611344.858563,1708611343.595705,1708611343.600987,1708611344.947183
0,1708611345.092775,1708611343.823673,1708611343.8303611,1708611345.171185
0,1708611345.295242,1708611344.026165,1708611344.030398,1708611345.396628
0,1708611345.530948,1708611344.36925,1708611344.36925,1708611345.936465
0,1708611346.214507,1708611345.08169,1708611345.091697,1708611346.42829
0,1708611346.692472,1708611345.597642,1708611345.601913,1708611347.304433
0,1708611347.428651,1708611346.211351,1708611346.222488,1708611347.56955
0,1708611347.710582,1708611346.4422,1708611346.453963,1708611347.807165
0,1708611347.947464,1708611346.827161,1708611346.8380802,1708611348.178513
0,1708611348.358174,1708611347.237074,1708611347.237074,1708611348.584104
0,1708611348.714275,1708611347.445528,1708611347.461401,1708611348.809847
0,1708611348.950624,1708611347.681539,1708611347.684894,1708611349.029473
0,1708611349.161696,1708611347.892268,1708611347.8959188,1708611349.242611
0,1708611349.374796,1708611348.106733,1708611348.119699,1708611349.453654
0,1708611349.580697,1708611348.311585,1708611348.330559,1708611349.667125
0,1708611349.77625,1708611348.506677,1708611348.515153,1708611349.898631
0,1708611350.008,1708611348.875226,1708611348.882708,1708611350.219588
0,1708611350.412422,1708611349.146022,1708611349.1619332,1708611350.56942
0,1708611350.810968,1708611349.706261,1708611349.713672,1708611351.061186
0,1708611351.303068,1708611350.309676,1708611350.330847,1708611351.676978
0,1708611351.813312,1708611350.544575,1708611350.550071,1708611351.897746
0,1708611352.038779,1708611350.925771,1708611350.929222,1708611352.27646
0,1708611352.409665,1708611351.141828,1708611351.1487432,1708611353.045724
0,1708611353.170352,1708611351.898065,1708611351.906614,1708611353.253154
0,1708611353.463969,1708611352.357337,1708611352.36411,1708611353.700356
0,1708611354.010395,1708611353.209304,1708611353.2181442,1708611354.570362
0,1708611354.830151,1708611353.99479,1708611354.006362,1708611355.394464
0,1708611355.501836,1708611354.403018,1708611354.410316,1708611355.748439
0,1708611355.874283,1708611354.606215,1708611354.606215,1708611355.956855
0,1708611356.187173,1708611355.019251,1708611355.0225751,1708611356.372812
0,1708611357.054821,1708611355.837874,1708611355.846281,1708611357.196726
0,1708611357.322378,1708611356.057162,1708611356.061366,1708611357.406513
0,1708611357.530226,1708611356.262461,1708611356.273293,1708611357.623209
0,1708611357.752569,1708611356.481746,1708611356.485195,1708611357.825214
0,1708611357.938151,1708611356.670111,1708611356.682889,1708611358.018789
0,1708611358.262705,1708611357.681634,1708611357.685193,1708611359.117616
0,1708611359.35995,1708611358.292596,1708611358.2979102,1708611359.64328
0,1708611359.773859,1708611358.503063,1708611358.516123,1708611359.851347
0,1708611359.981627,1708611358.71324,1708611358.717134,1708611360.078389
0,1708611360.218894,1708611359.115153,1708611359.123713,1708611360.467742
0,1708611360.601405,1708611359.330212,1708611359.3340032,1708611360.694381
0,1708611360.825387,1708611359.555207,1708611359.558379,1708611360.906724
0,1708611361.041554,1708611359.774252,1708611359.7779,1708611361.125632
0,1708611361.245953,1708611359.974684,1708611359.974684,1708611361.317932
0,1708611361.430921,1708611360.160557,1708611360.1711051,1708611361.504509
0,1708611361.633366,1708611360.549748,1708611360.549748,1708611361.903621
0,1708611362.024002,1708611360.754127,1708611360.762402,1708611362.19814
0,1708611362.438826,1708611361.366833,1708611361.382142,1708611362.729939
0,1708611362.933307,1708611361.998143,1708611362.001874,1708611363.352516
0,1708611363.575953,1708611362.396092,1708611362.40447,1708611363.746692
0,1708611363.865022,1708611362.594198,1708611362.605866,1708611363.958198
0,1708611364.094566,1708611362.824945,1708611362.829212,1708611364.178323
0,1708611364.313673,1708611363.043858,1708611363.047494,1708611364.387389
0,1708611364.514466,1708611363.247426,1708611363.262762,1708611364.60511
0,1708611364.727052,1708611363.455862,1708611363.461272,1708611364.808111
0,1708611364.94164,1708611363.668315,1708611363.6721609,1708611365.019515
0,1708611365.147701,1708611363.878742,1708611363.878742,1708611365.229075
0,1708611365.366928,1708611364.097525,1708611364.104853,1708611365.459107
0,1708611365.598665,1708611364.445483,1708611364.452462,1708611365.799563
0,1708611365.930872,1708611364.66246,1708611364.669199,1708611366.011575
0,1708611366.141848,1708611364.873763,1708611364.885178,1708611366.382534
0,1708611366.62215,1708611366.489192,1708611366.497906,1708611367.855006
0,1708611367.987067,1708611366.718724,1708611366.725043,1708611368.072789
0,1708611368.207747,1708611367.103276,1708611367.106959,1708611368.456343
0,1708611368.658901,1708611367.51276,1708611367.5179808,1708611368.917336
0,1708611369.05107,1708611367.921295,1708611367.924758,1708611369.268216
0,1708611369.390015,1708611368.122943,1708611368.132078,1708611369.470783
0,1708611369.586231,1708611368.317893,1708611368.322721,1708611369.666355
0,1708611369.795587,1708611368.526604,1708611368.533356,1708611369.880798
0,1708611370.015003,1708611368.746646,1708611368.749965,1708611370.098356
0,1708611370.229651,1708611368.961756,1708611368.976585,1708611370.32708
0,1708611370.453851,1708611369.256858,1708611369.261132,1708611370.610915
0,1708611370.84994,1708611369.766098,1708611369.776519,1708611371.676807
0,1708611371.907023,1708611370.637898,1708611370.645309,1708611372.015367
0,1708611372.158087,1708611370.995048,1708611370.9983811,1708611372.348777
0,1708611372.472037,1708611371.20282,1708611371.213673,1708611372.559062
0,1708611372.680529,1708611371.413478,1708611371.4245028,1708611372.773006
0,1708611372.895456,1708611371.626518,1708611371.626518,1708611372.972958
0,1708611373.080984,1708611371.813335,1708611371.829361,1708611373.172664
0,1708611373.287286,1708611372.019122,1708611372.019122,1708611373.36684
0,1708611373.494623,1708611372.225573,1708611372.2332711,1708611373.572044
0,1708611373.699889,1708611372.431317,1708611372.4379642,1708611373.782486
0,1708611373.89432,1708611372.627148,1708611372.627148,1708611373.970887
0,1708611374.083623,1708611372.813537,1708611372.817294,1708611374.171315
0,1708611374.316106,1708611373.047911,1708611373.058717,1708611374.958299
0,1708611375.20125,1708611374.097288,1708611374.1051888,1708611375.460343
0,1708611375.687456,1708611374.698362,1708611374.7016742,1708611376.051073
0,1708611376.184361,1708611374.917777,1708611374.924593,1708611376.26844
0,1708611376.397972,1708611375.130356,1708611375.130356,1708611376.483633
0,1708611376.596283,1708611375.326048,1708611375.341662,1708611376.692884
0,1708611376.81996,1708611375.549766,1708611375.5562751,1708611376.901681
0,1708611377.040777,1708611375.773081,1708611375.780134,1708611377.130401
0,1708611377.260605,1708611375.989632,1708611375.9928248,1708611377.348528
0,1708611377.504166,1708611376.318292,1708611376.3250859,1708611377.66612
0,1708611377.786075,1708611376.518151,1708611376.5295022,1708611377.883062
0,1708611378.020464,1708611376.750405,1708611376.756938,1708611378.100802
0,1708611378.219038,1708611376.949773,1708611376.960994,1708611378.299641
0,1708611378.425602,1708611377.154732,1708611377.157928,1708611378.741088
0,1708611378.941074,1708611378.274907,1708611378.274907,1708611379.627476
